,name,lat,lon,Total Amount of 30 day fills for opioids
3010,BRIDGE CITY,30.0207678,-93.8457255,1486.7
3012,WARRENTON,38.713549799999996,-77.795367,10726.9
3013,SELLERSBURG,38.3979718,-85.7550735,2156.5
3014,MAHTOMEDI,45.0696886,-92.9516037,161.2
3015,CARENCRO,30.317144,-92.04900959999999,1068.1999999999996
3016,RICHLAND HILLS,32.8159623,-97.22806949999999,915.5
3017,CROOKSTON,47.7741383,-96.6081212,3648.4
3018,HAILEY,43.51962879999999,-114.31532450000002,852.9999999999999
3019,HOUGHTON,45.76148055,-98.21244444,2448.3
3020,BLACK MOUNTAIN,37.3173747,-122.14790090000001,2009.1
3021,HARTSVILLE,34.3740431,-80.0734005,22794.3
3024,CUSHING,35.9850639,-96.76697,7450.299999999997
3025,DEXTER,42.3383697,-83.8885553,5407.0
3028,CRESTON,49.1,-116.516667,4468.500000000001
3029,RIVER ROUGE,42.362128999999996,-83.2566058,17.0
3030,HUBBARD,47.1138266,-94.9427679,1139.4
3032,FOUNTAIN INN,34.6890095,-82.1956679,68.0
3033,PULASKI,37.2314232,-89.1183427,15991.600000000002
3034,MONTPELIER,44.260015,-72.57535990000001,5673.9000000000015
3036,OAK GROVE,41.413711,-90.57299590000001,3876.9
3037,EPHRATA,40.179911100000005,-76.17892420000001,10359.6
3038,SUTHERLIN,43.389662799999996,-123.3123598,905.8
3039,JASPER,39.00824229999999,-88.1552371,59811.6
3040,TREMONTON,41.711872799999995,-112.16550790000001,1185.8
3041,SHEBOYGAN FALLS,43.729161700000006,-87.8106439,562.7
3042,GRAND LEDGE,42.7533685,-84.7463757,2602.9
3043,FIREBAUGH,36.8588376,-120.45600719999999,486.0
3044,OLIVETTE,38.6653297,-90.37594990000001,625.3
3045,LEXINGTON,38.0464066,-84.4970393,212246.6
3046,WAHPETON,46.2658789,-96.6088629,2291.2
3048,PARK CITY,40.646063500000004,-111.4979741,5945.799999999998
3049,ELLSWORTH,38.6942009,-98.2149289,4228.9
3050,WYOMING,43.1700264,-107.5685348,16222.499999999998
3051,OAKDALE,44.963021600000005,-92.96493609999999,11858.5
3052,YREKA,41.732615700000004,-122.6377655,7468.499999999999
3053,DUBOIS,41.1192282,-78.7600297,511.0
3055,CLEAR LAKE,44.759558500000004,-96.68264434,1845.7
3056,LIBERTY LAKE,47.66313710000001,-117.08557250000001,2173.5
3057,HYRUM,41.634099600000006,-111.8521653,14.0
3059,BRASELTON,34.1092735,-83.7626729,1633.9
3061,JERSEY VILLAGE,29.887725,-95.56299840000001,205.0
3062,PITTSTON,41.3259134,-75.7893604,4177.8
3063,BROOKSVILLE,33.2345685,-88.5822673,48414.70000000002
3065,RHINELANDER,45.6366228,-89.4120753,7865.700000000003
3066,ROBINSON,47.859356,-92.04181750000001,2236.9
3067,HILLVIEW,38.0697889,-85.68551459999999,314.0
3068,PISMO BEACH,35.1427533,-120.6412827,3684.3
3071,PINEVILLE,31.3224044,-92.4343035,15713.4
3072,LAKE GENEVA,42.5916836,-88.4334301,5927.6
3073,STAYTON,44.8006775,-122.79453329999998,3549.4999999999986
3074,MCCOOK,40.20194779999999,-100.62570759999998,529.5
3075,MASCOUTAH,38.490327,-89.793154,1834.0
3076,MONESSEN,40.14840529999999,-79.88782540000001,551.0
3077,CLEVELAND,41.5051613,-81.6934446,233349.10000000012
3080,OSCEOLA,28.0443842,-81.1437541,7950.0
3081,MONONA,42.0218737,-95.9356631,4702.799999999998
3082,BAXTER,36.2820691,-92.3445222,1420.8000000000004
3083,HELOTES,29.5628222,-98.68696170000001,665.0
3085,CORNING,42.1428521,-77.05469029999999,9893.6
3086,CLARKSTON,42.7086411,-83.43966329999999,25642.6
3087,FAIRVIEW,37.6785422,-122.0457953,1026.8000000000004
3088,BREVARD,28.2446658,-80.728624,8792.2
3090,BUTNER,36.1320893,-78.7566714,241.0
3091,MARENGO,32.201002,-87.7569365,2437.100000000001
3092,CONNELLSVILLE,40.01785220000001,-79.5894828,9276.4
3093,ARCADIA,34.136207500000005,-118.0401497,22053.8
3094,IRON MOUNTAIN,45.8202334,-88.0659603,4648.3
3095,RICHFIELD,44.8766431,-93.2877877,10137.600000000002
3096,BEEBE,35.0706424,-91.87958559999998,3044.2000000000007
3097,PRINCETON,40.3492744,-74.6592958,37187.79999999999
3098,HOLLY SPRINGS,35.6512655,-78.8336218,5170.7
3100,LANDER,42.8330755,-108.7307024,3447.6000000000013
3101,FRANKLIN,37.976540899999996,-88.9335327,92635.79999999996
3102,CHARLES CITY,43.0663613,-92.67241120000001,3059.8999999999987
3103,IONE,38.3526913,-120.93271770000001,1167.2
3104,MARIANNA,30.7743596,-85.2268735,13212.999999999995
3105,ORONO,44.883299,-68.6722541,1191.6
3106,GLOBE,33.3942223,-110.78649840000001,6487.400000000002
3108,BLANCHARD,40.6572884,-79.8283853,475.6
3109,LOWELL,42.633424700000006,-71.3161718,22252.7
3110,PARK CITY,40.646063500000004,-111.4979741,5945.799999999998
3111,CRESCENT CITY,41.7544965,-124.2026273,16506.2
3112,RIVER OAKS,29.752088699999998,-95.43787364,23.3
3114,OJAI,34.448049499999996,-119.24288899999999,3877.9
3115,FAIRFAX,38.8462236,-77.3063733,22656.2
3116,SOUTHWEST RANCHES,26.058700100000003,-80.3372733,43.0
3117,FLATWOODS,38.5225805,-82.71710809999999,3226.4
3118,WINNEMUCCA,40.972958399999996,-117.73568490000001,1454.9
3119,MEXIA,31.6798895,-96.482203,2085.4
3120,SEMINOLE,30.951849,-84.8789094,16513.8
3121,CANFIELD,41.0250584,-80.7609121,5580.4
3122,CARL JUNCTION,37.1767249,-94.5655066,43.0
3123,SKIATOOK,36.368424499999996,-96.0013847,3345.1
3124,PHILADELPHIA,39.952335,-75.16378900000001,342793.3999999997
3125,SILVIS,41.5122561,-90.4151301,1635.2
3126,RIO VISTA,38.15575020000001,-121.6913439,1405.0
3127,DONALDSONVILLE,30.101032399999998,-90.99287740000001,1597.2
3128,ORLAND,39.747110600000006,-122.1911356,3154.8
3130,PAYETTE,44.0374651,-116.76511229999998,2484.100000000001
3132,BATESVILLE,35.78883,-91.65050847,33282.29999999999
3133,OAK GROVE,41.413711,-90.57299590000001,3876.9
3134,FOREST CITY,43.2624559,-93.63715909999999,13816.8
3136,FAIRLAWN,38.8709456,-76.9788641,31404.399999999994
3138,DEMOPOLIS,32.5178284,-87.83682009999998,6665.5
3139,SALEM,44.9391565,-123.033121,162012.5000000001
3140,PARK CITY,40.646063500000004,-111.4979741,5945.799999999998
3141,CENTERVILLE,31.257958399999996,-95.97829200000001,37643.999999999985
3142,NEW PRAGUE,44.5433331,-93.5760445,793.5
3143,SANDPOINT,48.2765903,-116.5532476,9571.399999999998
3144,VILLE PLATTE,30.6879749,-92.2715157,17627.399999999998
3146,ST. LOUIS,38.62727329999999,-90.19788890000001,7241.299999999998
3147,LA FOLLETTE,36.365831,-84.12901157,10989.5
3148,SHOREWOOD,43.0881744,-87.88831529999999,3802.5
3150,PIKEVILLE,37.4792672,-82.51876290000001,46352.89999999999
3151,WAITE PARK,45.5571872,-94.2241585,102.0
3152,NORTH BAY VILLAGE,25.846207500000002,-80.15393509999998,370.0
3153,BONNER SPRINGS,39.059726,-94.88357540000001,809.1
3154,PAGE,38.6002354,-78.50165159999999,1031.9
3155,SHAMOKIN,40.7889746,-76.5588473,3419.7
3156,MENDOTA,36.7535486,-120.38155790000002,2743.9
3157,WOODLAKE,36.413560600000004,-119.0987176,3687.4
3158,LA FERIA,26.1589644,-97.8238853,125.0
3159,BASTROP,30.1104947,-97.31527009999999,10790.0
3160,WAUSEON,41.546069,-84.13620470000001,2473.5
3163,NEBRASKA CITY,40.6765263,-95.8586936,2143.5999999999995
3164,KOSCIUSKO,41.235195700000006,-85.85297309999999,4992.5999999999985
3165,WASHINGTON,38.8949549,-77.03664559999999,139902.80000000016
3166,DAYTON,39.758947799999994,-84.1916069,127986.30000000002
3167,CLARKSTON,42.7086411,-83.43966329999999,25642.6
3168,CORBIN,36.9486986,-84.09687609999999,24405.299999999992
3169,KNOXVILLE,35.960394799999996,-83.92102609999999,242663.29999999987
3170,PRINCETON,40.3492744,-74.6592958,37187.79999999999
3171,SWAINSBORO,32.597385700000004,-82.33373759999999,7154.5
3172,CHEHALIS,46.659965299999996,-122.9634322,11041.9
3173,NEW LONDON,41.3556539,-72.0995209,19821.4
3174,SELAH,46.6540065,-120.5302727,1197.5
3176,ROCKLAND,41.151931899999994,-74.03572659999999,412.0
3177,WINOOSKI,44.4949995,-73.1828073,757.2
3178,TELL CITY,37.9514447,-86.76776629999999,2282.100000000001
3180,CANAL WINCHESTER,39.8428215,-82.805646,7697.5
3182,DAYTON,39.758947799999994,-84.1916069,127986.30000000002
3183,ST. FRANCIS,35.0153956,-90.72631940000001,1540.3
3184,FORT BRAGG,39.4192825,-123.8045125,8035.9000000000015
3185,CRYSTAL CITY,28.677479499999997,-99.8281104,806.5
3186,TRUMANN,35.6736895,-90.5073285,1663.2
3188,FLETCHER,33.402405,-118.3895812,535.7
3189,TALLULAH,32.4084765,-91.1867771,1115.0
3190,GONZALES,29.501625699999998,-97.4524926,15821.600000000002
3191,AMORY,33.983388,-88.48109953,4093.7
3193,GIG HARBOR,47.3259697,-122.5878659,10142.9
3194,HOOD RIVER,45.705310100000005,-121.52179270000002,5911.5999999999985
3195,ELKINS,38.925927,-79.8466552,11468.4
3196,CLINTON,38.5896187,-89.420064,73179.3
3197,HEBER SPRINGS,35.4914677,-92.03126,6372.200000000003
3198,ESCALON,37.7544565,-121.006422,1951.0
3199,MOUNT CARMEL,38.41088010000001,-87.76141740000001,6498.0
3201,DEVILS LAKE,48.112778999999996,-98.8651202,2425.0999999999995
3203,LOGAN,40.1075089,-89.37685390000001,24892.9
3204,MILTON,42.2495435,-71.06616120000001,23877.2
3205,WOODLAND PARK,39.00993625,-105.04500259999999,4386.6
3206,NAVASOTA,30.3874135,-96.0875066,1096.8
3207,CATOOSA,34.891113700000005,-85.131315,572.0
3208,HUDSONVILLE,42.870859,-85.8650358,3186.0000000000005
3209,ASHLAND,38.4784144,-82.63793869999999,62252.49999999996
3210,HIGHLAND HEIGHTS,41.551995399999996,-81.4784522,120.0
3211,SIOUX CENTER,43.079691499999996,-96.17567170000001,1627.0
3213,PINSON,33.6889908,-86.68332290000001,2681.4
3214,INDEPENDENCE,37.224235799999995,-95.7083131,43301.49999999999
3215,CLEWISTON,26.754231199999996,-80.9336753,1215.0
3216,DELPHOS,40.843383100000004,-84.34161800000001,1941.6
3218,HURON,44.7923065,-82.3311296,3442.799999999999
3219,DELAFIELD,43.0610275,-88.40406920000001,527.5
3220,LA JUNTA,37.9850091,-103.5438321,4567.9
3222,SULLIVAN,36.4966673,-82.28690300000001,25998.399999999994
3223,SPANISH FORT,30.674912699999997,-87.9152724,2110.1
3224,PLAQUEMINE,30.289083299999998,-91.2342744,2866.5
3226,BENTON,36.0345286,-88.101285,23564.299999999992
3227,OCEAN CITY,39.277615600000004,-74.5746001,1055.1
